discipline_title,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,country_name,city,year
Biathlon,Men's 4x7.5km Relay,Men,SILVER,GameTeam,,,France,beijing,2022
Biathlon,Men's 4x7.5km Relay,Men,BRONZE,GameTeam,,,ROC,beijing,2022
Biathlon,Women's 15km Individual,Women,GOLD,Athlete,https://olympics.com/en/athletes/denise-herrmann,Denise HERRMANN,Germany,beijing,2022
Biathlon,Women's 15km Individual,Women,SILVER,Athlete,https://olympics.com/en/athletes/anais-chevalier,Anais CHEVALIER,France,beijing,2022
Biathlon,Women's 15km Individual,Women,BRONZE,Athlete,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,beijing,2022
Alpine Skiing,Men's Slalom,Men,GOLD,Athlete,https://olympics.com/en/athletes/noel,Clement NOEL,France,beijing,2022
Alpine Skiing,Men's Slalom,Men,SILVER,Athlete,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria,beijing,2022
Alpine Skiing,Men's Slalom,Men,BRONZE,Athlete,https://olympics.com/en/athletes/foss-solevaag,Sebastian FOSS-SOLEVAAG,Norway,beijing,2022
Alpine Skiing,Men's Downhill,Men,GOLD,Athlete,https://olympics.com/en/athletes/beat-feuz,Beat FEUZ,Switzerland,beijing,2022
Alpine Skiing,Men's Downhill,Men,SILVER,Athlete,https://olympics.com/en/athletes/johan-clarey,Johan CLAREY,France,beijing,2022
Alpine Skiing,Men's Downhill,Men,BRONZE,Athlete,https://olympics.com/en/athletes/matthias-mayer,Matthias MAYER,Austria,beijing,2022
Alpine Skiing,Women's Super-G,Women,SILVER,Athlete,https://olympics.com/en/athletes/puchner,Mirjam PUCHNER,Austria,beijing,2022
Alpine Skiing,Women's Super-G,Women,BRONZE,Athlete,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,beijing,2022
Alpine Skiing,Women's Super-G,Women,GOLD,Athlete,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland,beijing,2022
Alpine Skiing,Men's Super-G,Men,GOLD,Athlete,https://olympics.com/en/athletes/matthias-mayer,Matthias MAYER,Austria,beijing,2022
Alpine Skiing,Men's Super-G,Men,BRONZE,Athlete,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway,beijing,2022
Alpine Skiing,Men's Super-G,Men,SILVER,Athlete,https://olympics.com/en/athletes/cochran-siegle,Ryan COCHRAN-SIEGLE,United States of America,beijing,2022
Alpine Skiing,Women's Downhill,Women,GOLD,Athlete,https://olympics.com/en/athletes/suter,Corinne SUTER,Switzerland,beijing,2022
Alpine Skiing,Women's Downhill,Women,SILVER,Athlete,https://olympics.com/en/athletes/sofia-goggia,Sofia GOGGIA,Italy,beijing,2022
Alpine Skiing,Women's Downhill,Women,BRONZE,Athlete,https://olympics.com/en/athletes/nadia-delago,Nadia DELAGO,Italy,beijing,2022
Alpine Skiing,Mixed Team Parallel,Mixed,GOLD,GameTeam,,,Austria,beijing,2022
Alpine Skiing,Mixed Team Parallel,Mixed,SILVER,GameTeam,,,Germany,beijing,2022
Alpine Skiing,Mixed Team Parallel,Mixed,BRONZE,GameTeam,,,Norway,beijing,2022
Alpine Skiing,Men's Alpine Combined,Men,BRONZE,Athlete,https://olympics.com/en/athletes/crawford-1,James CRAWFORD,Canada,beijing,2022
Alpine Skiing,Men's Alpine Combined,Men,GOLD,Athlete,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria,beijing,2022
Alpine Skiing,Men's Alpine Combined,Men,SILVER,Athlete,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway,beijing,2022
Alpine Skiing,Men's Giant Slalom,Men,BRONZE,Athlete,https://olympics.com/en/athletes/mathieu-faivre,Mathieu FAIVRE,France,beijing,2022
Alpine Skiing,Men's Giant Slalom,Men,SILVER,Athlete,https://olympics.com/en/athletes/zan-kranjec,Zan KRANJEC,Slovenia,beijing,2022
Alpine Skiing,Men's Giant Slalom,Men,GOLD,Athlete,https://olympics.com/en/athletes/odermatt,Marco ODERMATT,Switzerland,beijing,2022
Alpine Skiing,Women's Giant Slalom,Women,SILVER,Athlete,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy,beijing,2022
Alpine Skiing,Women's Giant Slalom,Women,BRONZE,Athlete,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland,beijing,2022
Alpine Skiing,Women's Giant Slalom,Women,GOLD,Athlete,https://olympics.com/en/athletes/sara-hector,Sara HECTOR,Sweden,beijing,2022
Alpine Skiing,Women's Alpine Combined,Women,BRONZE,Athlete,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy,beijing,2022
Alpine Skiing,Women's Alpine Combined,Women,SILVER,Athlete,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,beijing,2022
Alpine Skiing,Women's Alpine Combined,Women,GOLD,Athlete,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,beijing,2022
Alpine Skiing,Women's Slalom,Women,GOLD,Athlete,https://olympics.com/en/athletes/petra-vlhova,Petra VLHOVA,Slovakia,beijing,2022
Alpine Skiing,Women's Slalom,Women,BRONZE,Athlete,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,beijing,2022
Alpine Skiing,Women's Slalom,Women,SILVER,Athlete,https://olympics.com/en/athletes/liensberger,Katharina LIENSBERGER,Austria,beijing,2022
Skeleton,Women,Women,SILVER,Athlete,https://olympics.com/en/athletes/jackie-narracott,Jackie NARRACOTT,Australia,beijing,2022
Skeleton,Women,Women,GOLD,Athlete,https://olympics.com/en/athletes/hannah-neise,Hannah NEISE,Germany,beijing,2022
Skeleton,Women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kimberley-bos,Kimberley BOS,Netherlands,beijing,2022
Skeleton,Men,Men,SILVER,Athlete,https://olympics.com/en/athletes/axel-jungk,Axel JUNGK,Germany,beijing,2022
Skeleton,Men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/wengang-yan,Wengang YAN,People's Republic of China,beijing,2022
Skeleton,Men,Men,GOLD,Athlete,https://olympics.com/en/athletes/christopher-grotheer,Christopher GROTHEER,Germany,beijing,2022
Cross Country Skiing,Women's Sprint Free,Women,SILVER,Athlete,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden,beijing,2022
Cross Country Skiing,Women's Sprint Free,Women,BRONZE,Athlete,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America,beijing,2022
Cross Country Skiing,Women's Sprint Free,Women,GOLD,Athlete,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden,beijing,2022
Cross Country Skiing,Women's Team Sprint Classic,Women,GOLD,GameTeam,https://olympics.com/en/athletes/hennig,Katharina HENNIG,Germany,beijing,2022
Cross Country Skiing,Women's Team Sprint Classic,Women,GOLD,GameTeam,https://olympics.com/en/athletes/victoria-carl,Victoria CARL,Germany,beijing,2022
Cross Country Skiing,Women's Team Sprint Classic,Women,SILVER,GameTeam,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden,beijing,2022
Cross Country Skiing,Women's Team Sprint Classic,Women,SILVER,GameTeam,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden,beijing,2022
Cross Country Skiing,Women's Team Sprint Classic,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/belorukova,Yulia STUPAK,ROC,beijing,2022
Cross Country Skiing,Women's Team Sprint Classic,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC,beijing,2022
Cross Country Skiing,Men's Team Sprint Classic,Men,GOLD,GameTeam,https://olympics.com/en/athletes/erik-valnes,Erik VALNES,Norway,beijing,2022
Cross Country Skiing,Men's Team Sprint Classic,Men,GOLD,GameTeam,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,beijing,2022
Cross Country Skiing,Men's Team Sprint Classic,Men,SILVER,GameTeam,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,beijing,2022
Cross Country Skiing,Men's Team Sprint Classic,Men,SILVER,GameTeam,https://olympics.com/en/athletes/joni-maeki,Joni MAEKI,Finland,beijing,2022
Cross Country Skiing,Men's Team Sprint Classic,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,beijing,2022
Cross Country Skiing,Men's Team Sprint Classic,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC,beijing,2022
Cross Country Skiing,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,beijing,2022
Cross Country Skiing,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,https://olympics.com/en/athletes/denis-spitsov,Denis SPITSOV,ROC,beijing,2022
Cross Country Skiing,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,beijing,2022
Cross Country Skiing,Men's 4 x 10km Relay,Men,GOLD,GameTeam,,,ROC,beijing,2022
Cross Country Skiing,Men's 4 x 10km Relay,Men,SILVER,GameTeam,,,Norway,beijing,2022
Cross Country Skiing,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,,,France,beijing,2022
Cross Country Skiing,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,https://olympics.com/en/athletes/teresa-stadlober,Teresa STADLOBER,Austria,beijing,2022
Cross Country Skiing,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC,beijing,2022
Cross Country Skiing,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,beijing,2022
Cross Country Skiing,Women's 30km Mass Start Free,Women,SILVER,Athlete,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America,beijing,2022
Cross Country Skiing,Women's 30km Mass Start Free,Women,BRONZE,Athlete,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,beijing,2022
Cross Country Skiing,Women's 30km Mass Start Free,Women,GOLD,Athlete,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,beijing,2022
Cross Country Skiing,Women's 10km Classic,Women,GOLD,Athlete,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,beijing,2022
Cross Country Skiing,Women's 10km Classic,Women,SILVER,Athlete,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,beijing,2022
Cross Country Skiing,Women's 10km Classic,Women,BRONZE,Athlete,https://olympics.com/en/athletes/parmakoski,Krista PARMAKOSKI,Finland,beijing,2022
Cross Country Skiing,Men's 50km Mass Start Free,Men,GOLD,Athlete,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,beijing,2022
Cross Country Skiing,Men's 50km Mass Start Free,Men,SILVER,Athlete,https://olympics.com/en/athletes/ivan-yakimushkin,Ivan YAKIMUSHKIN,ROC,beijing,2022
Cross Country Skiing,Men's 50km Mass Start Free,Men,BRONZE,Athlete,https://olympics.com/en/athletes/simen-hegstad-krueger,Simen Hegstad KRUEGER,Norway,beijing,2022
Cross Country Skiing,Men's 15km Classic,Men,GOLD,Athlete,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,beijing,2022
Cross Country Skiing,Men's 15km Classic,Men,BRONZE,Athlete,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,beijing,2022
Cross Country Skiing,Men's 15km Classic,Men,SILVER,Athlete,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,beijing,2022
Cross Country Skiing,Women's 4 x 5km Relay,Women,GOLD,GameTeam,,,ROC,beijing,2022
Cross Country Skiing,Women's 4 x 5km Relay,Women,SILVER,GameTeam,,,Germany,beijing,2022
Cross Country Skiing,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,,,Sweden,beijing,2022
Cross Country Skiing,Men's Sprint Free,Men,SILVER,Athlete,https://olympics.com/en/athletes/federico-pellegrino,Federico PELLEGRINO,Italy,beijing,2022
Cross Country Skiing,Men's Sprint Free,Men,BRONZE,Athlete,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC,beijing,2022
Cross Country Skiing,Men's Sprint Free,Men,GOLD,Athlete,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,beijing,2022
Speed skating,Men's 1500m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/kim-16,Min Seok KIM,Republic of Korea,beijing,2022
Speed skating,Men's 1500m,Men,GOLD,Athlete,https://olympics.com/en/athletes/kjeld-nuis,Kjeld NUIS,Netherlands,beijing,2022
Speed skating,Men's 1500m,Men,SILVER,Athlete,https://olympics.com/en/athletes/thomas-krol,Thomas KROL,Netherlands,beijing,2022
Speed skating,Women's 1000m,Women,SILVER,Athlete,https://olympics.com/en/athletes/jutta-leerdam,Jutta LEERDAM,Netherlands,beijing,2022
Speed skating,Women's 1000m,Women,GOLD,Athlete,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,beijing,2022
Speed skating,Women's 1000m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/brittany-bowe,Brittany BOWE,United States of America,beijing,2022
Speed skating,Women's Team Pursuit,Women,GOLD,GameTeam,,,Canada,beijing,2022
Speed skating,Women's Team Pursuit,Women,SILVER,GameTeam,,,Japan,beijing,2022
Speed skating,Women's Team Pursuit,Women,BRONZE,GameTeam,,,Netherlands,beijing,2022
Speed skating,Men's 1000m,Men,SILVER,Athlete,https://olympics.com/en/athletes/laurent-dubreuil,Laurent DUBREUIL,Canada,beijing,2022
Speed skating,Men's 1000m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/havard-lorentzen-1,Havard LORENTZEN,Norway,beijing,2022
Speed skating,Men's 1000m,Men,GOLD,Athlete,https://olympics.com/en/athletes/thomas-krol,Thomas KROL,Netherlands,beijing,2022
Speed skating,Women's Mass Start,Women,BRONZE,Athlete,https://olympics.com/en/athletes/francesca-lollobrigida,Francesca LOLLOBRIGIDA,Italy,beijing,2022
Speed skating,Women's Mass Start,Women,SILVER,Athlete,https://olympics.com/en/athletes/ivanie-blondin,Ivanie BLONDIN,Canada,beijing,2022
Speed skating,Women's Mass Start,Women,GOLD,Athlete,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands,beijing,2022
Speed skating,Men's 5000m,Men,SILVER,Athlete,https://olympics.com/en/athletes/roest,Patrick ROEST,Netherlands,beijing,2022
Speed skating,Men's 5000m,Men,GOLD,Athlete,https://olympics.com/en/athletes/nils-van-der-poel,Nils VAN DER POEL,Sweden,beijing,2022
Speed skating,Men's 5000m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/hallgeir-engebraaten,Hallgeir ENGEBRAATEN,Norway,beijing,2022
Speed skating,Women's 5000m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/martina-sablikova,Martina SABLIKOVA,Czech Republic,beijing,2022
Speed skating,Women's 5000m,Women,SILVER,Athlete,https://olympics.com/en/athletes/isabelle-weidemann,Isabelle WEIDEMANN,Canada,beijing,2022
Speed skating,Women's 5000m,Women,GOLD,Athlete,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands,beijing,2022
Speed skating,Women's 3000m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/isabelle-weidemann,Isabelle WEIDEMANN,Canada,beijing,2022
Speed skating,Women's 3000m,Women,SILVER,Athlete,https://olympics.com/en/athletes/francesca-lollobrigida,Francesca LOLLOBRIGIDA,Italy,beijing,2022
Speed skating,Women's 3000m,Women,GOLD,Athlete,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands,beijing,2022
Speed skating,Men's 10000m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/davide-ghiotto,Davide GHIOTTO,Italy,beijing,2022
Speed skating,Men's 10000m,Men,GOLD,Athlete,https://olympics.com/en/athletes/nils-van-der-poel,Nils VAN DER POEL,Sweden,beijing,2022
Speed skating,Men's 10000m,Men,SILVER,Athlete,https://olympics.com/en/athletes/roest,Patrick ROEST,Netherlands,beijing,2022
Speed skating,Men's Mass Start,Men,SILVER,Athlete,https://olympics.com/en/athletes/jaewon-chung,Jaewon CHUNG,Republic of Korea,beijing,2022
Speed skating,Men's Mass Start,Men,GOLD,Athlete,https://olympics.com/en/athletes/bart-swings,Bart SWINGS,Belgium,beijing,2022
Speed skating,Men's Mass Start,Men,BRONZE,Athlete,https://olympics.com/en/athletes/seung-hoon-lee,Seung Hoon LEE,Republic of Korea,beijing,2022
Speed skating,Men's Team Pursuit,Men,GOLD,GameTeam,,,Norway,beijing,2022
Speed skating,Men's Team Pursuit,Men,SILVER,GameTeam,,,ROC,beijing,2022
Speed skating,Men's Team Pursuit,Men,BRONZE,GameTeam,,,United States of America,beijing,2022
Speed skating,Women's 1500m,Women,SILVER,Athlete,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,beijing,2022
Speed skating,Women's 1500m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/antoinette-de-jong,Antoinette DE JONG,Netherlands,beijing,2022
Speed skating,Women's 1500m,Women,GOLD,Athlete,https://olympics.com/en/athletes/ireen-wust,Ireen WÜST,Netherlands,beijing,2022
Speed skating,Women's 500m,Women,GOLD,Athlete,https://olympics.com/en/athletes/erin-jackson,Erin JACKSON,United States of America,beijing,2022
Speed skating,Women's 500m,Women,BRONZE,Athlete,https://olympics.com/en/athletes/angelina-golikova,Angelina GOLIKOVA,ROC,beijing,2022
Speed skating,Women's 500m,Women,SILVER,Athlete,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,beijing,2022
Speed skating,Men's 500m,Men,GOLD,Athlete,https://olympics.com/en/athletes/tingyu-gao,Tingyu GAO,People's Republic of China,beijing,2022
Speed skating,Men's 500m,Men,SILVER,Athlete,https://olympics.com/en/athletes/min-kyu-cha,Min Kyu CHA,Republic of Korea,beijing,2022
Speed skating,Men's 500m,Men,BRONZE,Athlete,https://olympics.com/en/athletes/wataru-morishige,Wataru MORISHIGE,Japan,beijing,2022
Nordic Combined,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,https://olympics.com/en/athletes/joergen-graabak,Joergen GRAABAK,Norway,beijing,2022
Nordic Combined,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,https://olympics.com/en/athletes/geiger-1,Vinzenz GEIGER,Germany,beijing,2022
Nordic Combined,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,https://olympics.com/en/athletes/lukas-greiderer,Lukas GREIDERER,Austria,beijing,2022
Nordic Combined,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,https://olympics.com/en/athletes/akito-watabe,Akito WATABE,Japan,beijing,2022
Nordic Combined,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,https://olympics.com/en/athletes/joergen-graabak,Joergen GRAABAK,Norway,beijing,2022
Nordic Combined,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,https://olympics.com/en/athletes/jens-luraas-oftebro,Jens Luraas OFTEBRO,Norway,beijing,2022
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,,,Norway,beijing,2022
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,,,Germany,beijing,2022
Nordic Combined,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,,,Japan,beijing,2022
Bobsleigh,4-man,Open,GOLD,GameTeam,,,Germany,beijing,2022
Bobsleigh,4-man,Open,SILVER,GameTeam,,,Germany,beijing,2022
Bobsleigh,4-man,Open,BRONZE,GameTeam,,,Canada,beijing,2022
Bobsleigh,Women's Monobob,Women,SILVER,Athlete,https://olympics.com/en/athletes/elana-meyers-taylor,Elana MEYERS TAYLOR,United States of America,beijing,2022
Bobsleigh,Women's Monobob,Women,BRONZE,Athlete,https://olympics.com/en/athletes/christine-de-bruin,Christine DE BRUIN,Canada,beijing,2022
Bobsleigh,Women's Monobob,Women,GOLD,Athlete,https://olympics.com/en/athletes/kaillie-humphries,Kaillie HUMPHRIES,United States of America,beijing,2022
Bobsleigh,2-man,Men,GOLD,GameTeam,https://olympics.com/en/athletes/francesco-friedrich,Francesco FRIEDRICH,Germany,beijing,2022
Bobsleigh,2-man,Men,GOLD,GameTeam,https://olympics.com/en/athletes/thorsten-margis,Thorsten MARGIS,Germany,beijing,2022
Bobsleigh,2-man,Men,SILVER,GameTeam,https://olympics.com/en/athletes/johannes-lochner,Johannes LOCHNER,Germany,beijing,2022
Bobsleigh,2-man,Men,SILVER,GameTeam,https://olympics.com/en/athletes/florian-bauer,Florian BAUER,Germany,beijing,2022
Bobsleigh,2-man,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/christoph-hafer,Christoph HAFER,Germany,beijing,2022
Bobsleigh,2-man,Men,BRONZE,GameTeam,https://olympics.com/en/athletes/matthias-sommer,Matthias SOMMER,Germany,beijing,2022
Bobsleigh,2-woman,Women,GOLD,GameTeam,https://olympics.com/en/athletes/laura-nolte,Laura NOLTE,Germany,beijing,2022
Bobsleigh,2-woman,Women,GOLD,GameTeam,https://olympics.com/en/athletes/deborah-levi,Deborah LEVI,Germany,beijing,2022
Bobsleigh,2-woman,Women,SILVER,GameTeam,https://olympics.com/en/athletes/mariama-jamanka,Mariama JAMANKA,Germany,beijing,2022
Bobsleigh,2-woman,Women,SILVER,GameTeam,https://olympics.com/en/athletes/alexandra-burghardt,Alexandra BURGHARDT,Germany,beijing,2022
Bobsleigh,2-woman,Women,BRONZE,GameTeam,https://olympics.com/en/athletes/elana-meyers-taylor,Elana MEYERS TAYLOR,United States of America,beijing,2022
